selling_price,km_driven,age,make,model,Petrol,Manual
5.5,75000,10,RENAULT,DUSTER 110PS,0,1
1.85,96000,18,MARUTI,WAGON R,1,1
1.05,75000,17,MARUTI,ALTO LXI,1,1
3.49,20000,7,TATA,BOLT REVOTRON,1,1
3.28,90000,13,HONDA,CITY 1.5,1,0
13,80000,10,TOYOTA,INNOVA 2.5,0,1
4.5,120000,9,HYUNDAI,XCENT 1.1,0,1
5.3,38000,8,MARUTI,SWIFT DZIRE,1,1
3,70000,12,TATA,INDIGO ELX,0,1
9.5,64000,9,TOYOTA,COROLLA ALTIS,1,0
6.11,41615,6,HONDA,JAZZ 1.2,1,1
7.5,30000,5,MARUTI,VITARA BREZZA,0,1
10.35,27000,6,HYUNDAI,CRETA 1.6,1,1
19.25,1600,3,KIA,SELTOS HTX,0,1
8.15,51048,12,BMW,3 SERIES,0,0
4.15,8000,4,MARUTI,ALTO K10,1,0
0.52,80000,17,MARUTI,ZEN ESTILO,1,1
5.17,22000,4,MARUTI,WAGON R,0,1
5.25,70000,8,MARUTI,SWIFT VDI,0,1
17,41000,12,BMW,3 SERIES,0,0
15.11,92000,10,TOYOTA,FORTUNER 4X4,0,1
20.9025,23000,6,AUDI,A6 35,0,0
2.75,110000,9,FORD,FIGO DIESEL,0,1
5.5,58000,10,MAHINDRA,XUV500 W8,0,1
4.5,120000,8,HONDA,AMAZE S,0,1
12.15,47800,5,HYUNDAI,CRETA 1.6,1,0
5.02,27000,8,HYUNDAI,I20 ACTIVE,1,1
3.95,78959,11,FORD,FIESTA TITANIUM,0,1
16,68000,12,AUDI,A6 2.0,0,0
3.75,100000,11,NISSAN,SUNNY DIESEL,0,1
4.9,58000,7,MARUTI,SWIFT VXI,1,1
9.25,80000,8,MAHINDRA,XUV500 W8,0,1
5.5,40000,7,MARUTI,BALENO ALPHA,1,1
12.8,79774,5,TOYOTA,INNOVA CRYSTA,0,1
8.11,27000,6,MARUTI,ERTIGA VXI,0,1
1.95,49000,13,SKODA,FABIA 1.2,1,1
6.95,47700,8,VOLKSWAGEN,POLO 2015-2019,1,0
5.09,38000,5,MARUTI,IGNIS 1.2,1,1
3.85,18000,10,HYUNDAI,I10 ASTA,1,1
3,120000,9,HONDA,AMAZE S,0,1
9.65,53000,7,TOYOTA,COROLLA ALTIS,1,0
20.9025,153000,10,MERCEDES-BENZ,GL-CLASS 350,0,0
6.5,55000,7,MARUTI,CIAZ ZXI,1,1
16,96000,15,BMW,3 SERIES,1,0
2.4,110000,8,MARUTI,CELERIO VXI,1,1
5.75,65000,9,SKODA,RAPID 1.6,1,1
3.75,59523,11,TOYOTA,ETIOS LIVA,1,1
5.6,120000,9,MARUTI,CIAZ VDI,0,1
7.9,58100,5,MARUTI,SWIFT DZIRE,0,1
3.2,50000,7,MARUTI,WAGON R,0,1
6,70000,8,HONDA,MOBILIO V,0,1
19.5,63500,5,SKODA,OCTAVIA 2.0,0,0
4.25,23113,9,HYUNDAI,GRAND I10,1,1
3.49,76300,8,HYUNDAI,SANTRO XING,1,1
3.95,42400,7,TOYOTA,ETIOS LIVA,1,1
11.15,47000,6,HYUNDAI,CRETA 1.6,0,1
5.5,32334,6,MARUTI,IGNIS 1.2,1,0
1.8,67000,15,HYUNDAI,I10 MAGNA,1,1
2.2,110000,7,CHEVROLET,BEAT LS,1,1
6.5,20000,9,VOLKSWAGEN,POLO PETROL,1,1
2,147000,12,TATA,INDIGO ELX,0,1
9.5,80000,7,RENAULT,DUSTER 85PS,0,1
1.85,60000,14,FIAT,LINEA 1.4,1,1
2.6,113000,9,RENAULT,PULSE RXL,0,1
0.9,60000,14,TATA,INDICA VISTA,1,1
3.1,189690,10,CHEVROLET,SAIL HATCHBACK,0,1
1.78,69000,16,MARUTI,ALTO LXI,1,1
12,50000,4,HONDA,BRV I-DTEC,0,1
5.8,40000,6,MARUTI,SWIFT DZIRE,1,1
9,60000,13,BMW,3 SERIES,0,0
4.4,110000,11,SKODA,RAPID 1.6,0,1
4,40000,7,HONDA,AMAZE S,1,0
20.9025,69403,6,TOYOTA,FORTUNER 2016-2021,0,1
7.25,125000,7,FORD,ECOSPORT TDCI,0,1
5.5,19000,7,HYUNDAI,I20 SPORTZ,1,1
11.7,37000,8,MAHINDRA,XUV500 W10,0,1
16,70000,7,TOYOTA,INNOVA CRYSTA,0,1
5,37801,11,MARUTI,SWIFT DZIRE,1,1
5,135000,11,VOLKSWAGEN,JETTA 2.0L,0,1
20.9025,73000,7,MERCEDES-BENZ,CLA 200,0,0
3.1,52000,13,HYUNDAI,I10 MAGNA,1,1
1.6,43000,13,MARUTI,ESTILO LXI,1,1
7.95,11000,5,HYUNDAI,I20 1.2,1,1
6.75,50000,6,HYUNDAI,VERNA 1.6,1,1
3.56,74652,13,CHEVROLET,CRUZE LTZ,0,1
5.35,16500,7,TATA,ZEST QUADRAJET,0,1
6,120000,10,MARUTI,ERTIGA VDI,0,1
4.8,120000,10,TATA,SAFARI STORME,0,1
5,15000,4,TATA,TIAGO 1.2,1,1
2.8,110000,8,DATSUN,GO PLUS,1,1
3,42500,9,CHEVROLET,SAIL HATCHBACK,0,1
4.25,33000,10,HYUNDAI,I20 MAGNA,0,1
20.9025,7622,5,LEXUS,NX 300H,1,0
5.46,50000,6,HYUNDAI,I20 2015-2017,1,1
3.9,61000,11,HYUNDAI,VERNA 1.6,0,1
6.65,1700,5,HYUNDAI,GRAND I10,1,1
4.95,54500,9,SKODA,RAPID 1.6,1,0
1.1,80000,16,HYUNDAI,SANTRO XING,1,1
3.4,56660,13,HYUNDAI,I20 MAGNA,1,1
4,40000,8,MARUTI,WAGON R,1,1
7.1,28000,6,MARUTI,SWIFT VDI,0,1
6.15,62000,7,HONDA,CITY I,0,1
6.25,110000,14,TOYOTA,INNOVA 2.5,0,1
6.35,16000,5,VOLKSWAGEN,POLO 1.2,1,1
5.5,44000,10,VOLKSWAGEN,VENTO PETROL,1,1
7.7,80634,7,HONDA,CITY I,1,0
1.75,110000,15,HONDA,CITY 1.5,1,1
3.5,10000,3,MARUTI,ALTO 800,1,1
3.95,25000,7,HYUNDAI,I10 MAGNA,1,1
20.9025,40000,9,BMW,3 SERIES,0,0
5.75,42000,6,MARUTI,SWIFT DZIRE,1,1
5.39,16000,4,TATA,TIAGO 1.2,1,1
8.95,17000,4,HONDA,BRV I-VTEC,1,1
3.9,90000,7,HYUNDAI,XCENT 1.1,0,1
3,25000,13,HYUNDAI,VERNA TRANSFORM,0,1
1.35,80000,11,CHEVROLET,BEAT DIESEL,0,1
4.35,54202,6,MARUTI,CELERIO ZXI,1,0
6.25,7000,8,VOLKSWAGEN,POLO 1.2,1,1
6.49,74300,9,FORD,ECOSPORT 1.5,1,0
8,25000,7,MAHINDRA,XYLO H4,0,1
5.3,110000,7,MARUTI,SWIFT VDI,0,1
5.43,59894,6,VOLKSWAGEN,POLO 2015-2019,1,1
4.65,77000,8,HONDA,AMAZE VX,0,1
4.5,40434,12,HYUNDAI,I20 1.2,1,1
4.85,100000,8,SKODA,RAPID 1.6,1,1
1.85,70000,17,HYUNDAI,SANTRO XING,1,1
5.9,13900,4,HYUNDAI,GRAND I10,1,1
3,43639,15,HONDA,CITY ZXI,1,0
2.6,72000,12,MARUTI,ALTO K10,1,1
1,200200,13,CHEVROLET,BEAT LT,1,1
2.5,60000,10,FORD,FIGO DIESEL,0,1
3.99,25981,10,HYUNDAI,I10 MAGNA,1,1
6.35,58111,8,VOLKSWAGEN,POLO 1.5,0,1
20.9025,28000,7,JAGUAR,XF 2.0,0,0
9.1,60000,8,HYUNDAI,CRETA 1.6,0,1
2.45,46000,13,MARUTI,ZEN ESTILO,1,1
3.5,50000,11,HYUNDAI,I10 SPORTZ,1,1
1.2,145000,13,HYUNDAI,GETZ 1.3,1,1
5.7,142000,9,SKODA,RAPID 1.6,1,1
3.75,39949,8,MARUTI,ALTO K10,1,0
1.9,19600,12,MARUTI,ALTO LXI,1,1
20.9025,45000,7,BMW,5 SERIES,0,0
3,95000,13,SKODA,SUPERB PETROL,1,1
7,18000,4,HYUNDAI,I20 SPORTZ,1,1
3.1,35000,5,HYUNDAI,EON ERA,1,1
20.9025,44000,5,TOYOTA,INNOVA CRYSTA,0,0
6,37712,6,HYUNDAI,GRAND I10,1,0
3.13,20000,6,MARUTI,OMNI 8,1,1
4.75,58904,8,MARUTI,SWIFT DZIRE,1,1
5.5,15000,4,HYUNDAI,GRAND I10,1,1
19.49,17000,5,SKODA,OCTAVIA 1.8,1,0
8,44771,6,MARUTI,CIAZ S,1,1
5.2,42605,10,SKODA,RAPID 1.6,1,1
5.3,50000,7,HYUNDAI,I20 SPORTZ,1,1
13.5,60000,6,TATA,HEXA XTA,0,0
2.55,78000,13,MARUTI,SWIFT DDIS,0,1
7.45,98000,9,MAHINDRA,SCORPIO SLE,0,1
10,146000,9,TOYOTA,INNOVA 2.5,0,1
16.99,64000,8,TOYOTA,CAMRY HYBRID,0,0
6,100000,7,MARUTI,SWIFT VDI,0,1
5.99,69000,9,HYUNDAI,I20 ASTA,0,1
7.25,30685,7,HONDA,AMAZE VX,0,1
4.05,16486,6,HONDA,BRIO 1.2,1,1
6,10000,9,HYUNDAI,VERNA 1.4,1,1
4.5,170000,11,MARUTI,SWIFT DZIRE,0,1
7.5,62563,7,MARUTI,CIAZ 1.3,0,1
6.64,49000,6,HYUNDAI,I20 SPORTZ,1,1
20.9025,49400,8,JAGUAR,XF 2.0,0,0
1.58,50000,13,MARUTI,A STAR,1,1
3,80000,9,FIAT,GRANDE PUNTO,0,1
9.25,129238,12,TOYOTA,INNOVA 2.5,0,1
6,120000,5,MARUTI,SWIFT DZIRE,0,1
3.35,98206,14,MARUTI,SWIFT VDI,0,1
9.55,22000,6,MARUTI,VITARA BREZZA,0,1
13.65,59500,6,JEEP,COMPASS 2.0,0,1
7.45,78000,11,HYUNDAI,ELANTRA CRDI,0,0
17.25,65000,9,BMW,X3 XDRIVE,0,0
4.95,40000,5,HYUNDAI,XCENT 1.2,1,1
9.65,32387,5,FORD,ECOSPORT TDCI,0,1
3.5,80000,10,MARUTI,SWIFT VDI,0,1
6.25,45000,10,MARUTI,SWIFT DZIRE,0,1
9.1,10000,4,MARUTI,CIAZ DELTA,1,0
20.9025,48000,7,BMW,X5 XDRIVE,0,0
7.75,40000,7,FORD,ECOSPORT 2015-2021,1,0
18.25,11001,5,TOYOTA,COROLLA ALTIS,1,0
3.3,63000,10,MARUTI,WAGON R,1,1
6.25,28789,8,HYUNDAI,VERNA 1.6,1,1
5.4,45000,8,MARUTI,CIAZ VXI,1,1
4.2,60000,10,HYUNDAI,VERNA 1.6,1,1
4.2,36628,6,RENAULT,KWID 1.0,1,1
4.75,103500,11,RENAULT,DUSTER 110PS,0,1
5.85,53800,9,MARUTI,SWIFT VDI,0,1
12.5,59000,9,SKODA,SUPERB ELEGANCE,0,0
3.1,61000,14,HONDA,CITY 1.5,1,0
14.75,80000,11,AUDI,A4 2.0,0,0
1.75,99870,16,FORD,IKON 1.3,1,1
20,72000,10,BMW,5 SERIES,0,0
5.05,21000,8,HYUNDAI,GRAND I10,1,1
7.95,77000,9,HYUNDAI,ELANTRA CRDI,0,0
7.85,26000,6,MARUTI,BALENO ALPHA,1,1
14.65,55000,9,VOLVO,S60 D5,0,0
5.6,60000,9,MARUTI,SWIFT DZIRE,1,1
3.25,120000,13,HYUNDAI,I20 1.2,1,1
5.5,72000,8,RENAULT,LODGY 110PS,0,1
1.75,35000,12,FORD,FIGO PETROL,1,1
1.25,110000,17,MARUTI,ALTO LXI,1,1
8.6,40000,8,HYUNDAI,CRETA 1.4,0,1
7.45,55524,8,FORD,ECOSPORT TDCI,0,1
5.1,25000,7,NISSAN,MICRA XV,1,0
5.5,52000,6,HYUNDAI,I20 2015-2017,0,1
15.5,67000,9,HYUNDAI,SANTA FE,0,0
5,120000,13,TOYOTA,INNOVA 2.5,0,1
2.25,70000,11,FORD,FIGO DIESEL,0,1
2.25,60000,11,HYUNDAI,EON ERA,1,1
3.35,40000,8,MARUTI,CELERIO VXI,1,1
3.8,100000,5,HYUNDAI,XCENT PRIME,0,1
8,66000,7,FORD,ECOSPORT 2015-2021,0,1
2.85,37000,7,MARUTI,EECO 5,0,1
4.25,16000,6,MARUTI,WAGON R,1,1
1.5,30000,12,CHEVROLET,BEAT LS,1,1
10.5,140000,8,MAHINDRA,XUV500 W10,0,1
4.3,40000,11,MARUTI,SWIFT VDI,0,1
5.5,65000,8,MARUTI,WAGON R,1,0
10.5,85000,16,BMW,7 SERIES,0,0
2.8,75000,11,TATA,MANZA AURA,0,1
1.25,93533,11,TATA,NANO LX,1,1
5.4,40000,9,HYUNDAI,I20 SPORTZ,1,0
7.5,130000,8,MARUTI,CIAZ ZDI,0,1
7.5,66000,12,TOYOTA,INNOVA 2.5,0,1
3.75,55252,11,VOLKSWAGEN,POLO DIESEL,0,1
7.2,80000,7,MARUTI,CIAZ VDI,0,1
7.25,76000,7,FORD,ECOSPORT 2015-2021,0,1
5.75,40000,7,RENAULT,DUSTER 85PS,0,1
2.5,46000,13,MARUTI,ZEN ESTILO,1,1
3.4,16560,8,HYUNDAI,GRAND I10,1,1
1.1,88000,15,MARUTI,ZEN ESTILO,1,1
6.5,90000,8,HONDA,CITY I,0,1
1.25,110000,15,MARUTI,SWIFT VDI,0,1
4,43000,11,MARUTI,SWIFT VXI,1,1
7.7,25000,5,HYUNDAI,I20 1.2,1,1
4.1,90000,9,MARUTI,SWIFT DZIRE,0,1
20.9025,87000,10,BMW,X3 3.0D,0,0
0.6,110000,17,TATA,INDICA DL,0,1
20,118000,9,BMW,3 SERIES,0,0
6,77000,10,HYUNDAI,ELANTRA CRDI,0,1
3.65,18057,9,TATA,ZEST REVOTRON,1,1
20.9025,59000,10,BMW,X6 XDRIVE30D,0,0
6.5,45000,4,VOLKSWAGEN,POLO 1.0,1,1
10.6,79828,8,HYUNDAI,CRETA 1.6,0,0
8,7801,4,MARUTI,BALENO ZETA,1,1
18.85,80792,10,AUDI,Q3 2.0,0,0
8.5,33456,6,HONDA,WR-V I-DTEC,0,1
5.25,87000,8,HONDA,CITY I,0,1
3.95,68000,10,MARUTI,SWIFT VDI,0,1
4.25,22000,12,MARUTI,SWIFT VDI,0,1
8.75,105000,6,SKODA,RAPID 1.5,0,0
10.5,46100,7,MAHINDRA,XUV500 W10,0,1
4.65,16000,5,RENAULT,KWID AMT,1,0
4.7,10000,3,RENAULT,KWID CLIMBER,1,1
7.59,10001,5,MARUTI,BALENO ZETA,1,0
1.95,49000,12,HYUNDAI,SANTRO XING,1,1
6.99,94000,8,MARUTI,ERTIGA VDI,0,1
5.75,26208,7,MARUTI,BALENO SIGMA,1,1
20.9025,11000,5,BMW,6 SERIES,0,0
6,78000,5,HONDA,AMAZE S,0,1
1.95,52000,11,MARUTI,ALTO 800,1,1
3.39,186000,7,MARUTI,RITZ LDI,0,1
6.5,75000,8,MARUTI,ERTIGA VDI,0,1
4.4,58000,5,HYUNDAI,GRAND I10,1,0
4.5,52000,8,MARUTI,CELERIO VXI,1,0
10.5,158000,12,TOYOTA,FORTUNER 3.0,0,1
2.5,148000,11,FORD,FIESTA CLASSIC,0,1
17.95,99000,11,BMW,5 SERIES,0,0
8.5,20000,7,MARUTI,VITARA BREZZA,0,1
4.5,100000,5,HYUNDAI,XCENT 1.2,1,1
2.5,120000,6,NISSAN,SUNNY XL,0,1
6.5,41348,8,MARUTI,CIAZ ZDI,0,1
5.75,49000,7,VOLKSWAGEN,POLO 1.2,1,1
5.2,25000,6,TATA,TIAGO 1.2,1,0
20.9025,88000,9,BMW,3 SERIES,0,0
20.9025,32000,6,BMW,5 SERIES,0,0
9,20000,7,MARUTI,VITARA BREZZA,0,1
7,15000,5,HONDA,JAZZ 1.5,0,1
5.2,18600,5,MARUTI,SWIFT LXI,1,1
12.95,85250,11,AUDI,A4 2.0,0,0
7.1,60000,5,MARUTI,BALENO ALPHA,1,1
20.9025,61000,9,LAND,ROVER RANGE,0,0
6.8,26000,6,VOLKSWAGEN,POLO 1.2,1,1
6.5,72000,7,VOLKSWAGEN,POLO 2015-2019,0,1
5.25,72600,8,HYUNDAI,VERNA 1.6,1,1
3.95,14183,7,RENAULT,KWID RXT,1,1
4.9,26000,8,VOLKSWAGEN,CROSSPOLO 1.5,0,1
6.5,21932,6,HYUNDAI,XCENT 1.2,1,1
4.95,14800,9,MARUTI,SWIFT ZXI,1,1
20.9025,15000,3,BMW,5 SERIES,0,0
1.5,90000,13,HYUNDAI,I10 MAGNA,1,1
19,105000,11,JAGUAR,XF 3.0,0,0
7.95,77694,7,HONDA,CITY I,1,1
3.15,33338,8,CHEVROLET,BEAT LS,1,1
20.9025,32000,7,TOYOTA,FORTUNER 2016-2021,0,1
4.5,33398,10,CHEVROLET,ENJOY TCDI,0,1
3.25,76000,14,HONDA,CIVIC 1.8,1,0
4.5,90000,11,TOYOTA,ETIOS G,1,1
6.67,60000,5,HONDA,AMAZE VX,0,1
7.75,17000,5,SKODA,RAPID 1.6,1,1
3.7,40000,8,NISSAN,MICRA XL,1,1
2.8,90000,12,MARUTI,WAGON R,0,1
20.9025,35000,7,AUDI,A6 35,0,0
5.9,57000,7,MARUTI,ERTIGA SHVS,0,1
5,90000,15,HONDA,CIVIC 1.8,1,0
3.5,75000,12,MAHINDRA,BOLERO VLX,0,1
7.9,85403,6,NISSAN,TERRANO XE,0,1
7.9,59000,8,HYUNDAI,CRETA 1.6,0,1
1.5,26000,14,MARUTI,WAGON R,1,1
1.6,70000,9,HYUNDAI,EON D,1,1
2.45,44000,16,HYUNDAI,SANTRO XING,1,1
9.49,37039,8,TOYOTA,COROLLA ALTIS,1,0
10.8,28000,4,HYUNDAI,VERNA CRDI,0,1
1.3,48000,18,MARUTI,ZEN LXI,1,1
6.25,19000,6,MARUTI,SWIFT VXI,1,1
20.9025,51000,10,LAND,ROVER RANGE,0,0
5.5,112000,11,MARUTI,SWIFT DZIRE,0,1
9.45,61000,6,MARUTI,VITARA BREZZA,0,1
7.3,60000,7,MARUTI,CIAZ ZDI,0,1
7.75,15000,5,MARUTI,BALENO ALPHA,1,0
4.55,24000,9,HYUNDAI,GRAND I10,1,0
13.75,43000,6,TOYOTA,INNOVA CRYSTA,0,1
6.9,34004,6,HYUNDAI,I20 1.2,1,1
10.25,17000,5,TOYOTA,YARIS V,1,1
6.7,76000,11,HONDA,NEW ACCORD,1,1
5.4,19526,8,HYUNDAI,GRAND I10,1,1
4.8,195000,13,TOYOTA,INNOVA 2.5,0,1
7.65,14506,5,MARUTI,SWIFT DZIRE,1,0
7.36,25000,4,MARUTI,BALENO ZETA,1,1
3.25,70000,9,MARUTI,WAGON R,1,1
3.5,80000,10,CHEVROLET,ENJOY TCDI,0,1
11,90000,9,TOYOTA,COROLLA ALTIS,0,1
2.5,63000,12,VOLKSWAGEN,POLO PETROL,1,1
5.75,63581,7,MARUTI,SWIFT DZIRE,1,1
3.3,25000,5,RENAULT,KWID RXT,1,1
3,14256,9,HYUNDAI,EON MAGNA,1,1
1.7,100000,13,HYUNDAI,I10 MAGNA,1,1
2.7,85500,10,SKODA,RAPID 1.6,0,1
7.25,78000,7,VOLKSWAGEN,POLO 2015-2019,1,0
7.4,35020,8,MARUTI,ERTIGA 1.5,0,1
3.25,68000,13,HYUNDAI,I10 SPORTZ,1,0
5.4,10000,4,HYUNDAI,GRAND I10,1,1
2,20000,14,MARUTI,WAGON R,1,1
5.35,10503,5,MARUTI,IGNIS 1.2,1,0
11.38,12729,6,HONDA,CITY I-VTEC,1,1
4.75,72643,7,MAHINDRA,KUV 100,0,1
3.75,25000,8,MARUTI,WAGON R,1,1
1.35,89000,17,HONDA,CITY 2017-2020,1,1
11.75,7900,6,HYUNDAI,CRETA 1.6,1,1
20.9025,45425,6,MERCEDES-BENZ,C-CLASS C,0,0
5.55,95000,8,VOLKSWAGEN,POLO 1.5,0,1
4,100000,11,HYUNDAI,VERNA 1.6,0,1
5.3,10000,4,HYUNDAI,GRAND I10,1,1
2.7,25000,11,MARUTI,ALTO K10,1,1
3.5,110000,10,VOLKSWAGEN,VENTO DIESEL,0,1
5.5,30000,6,HONDA,JAZZ 1.2,1,1
20.9025,30000,13,AUDI,A8 4.2,1,0
5.5,170000,9,NISSAN,TERRANO XL,0,1
7.5,63000,6,MARUTI,ERTIGA SHVS,0,1
3.45,68300,12,NISSAN,MICRA DIESEL,0,1
8.9,43811,7,RENAULT,DUSTER 85PS,0,1
5.25,56490,8,HYUNDAI,I20 SPORTZ,0,1
3.25,19000,9,MARUTI,ALTO 800,1,1
2,100000,13,HYUNDAI,I20 SPORTZ,1,1
4.5,78000,9,VOLKSWAGEN,POLO 1.5,0,1
5.75,58000,11,HONDA,CITY 1.5,1,1
2.75,18000,12,MARUTI,RITZ VXI,1,1
2.65,138000,11,MARUTI,RITZ LDI,0,1
8,60000,12,VOLKSWAGEN,PASSAT DIESEL,0,0
4.24,73000,12,CHEVROLET,CRUZE LT,0,1
2.31,78000,12,SKODA,FABIA 1.2L,0,1
1.34,70000,14,MARUTI,WAGON R,1,1
4.8,27471,7,HYUNDAI,GRAND I10,1,0
4.25,54401,8,HONDA,BRIO VX,1,1
6.5,75000,10,TOYOTA,INNOVA 2.5,0,1
3.8,104233,11,VOLKSWAGEN,POLO DIESEL,0,1
2.35,90000,14,HYUNDAI,ACCENT GLE,1,1
2.3,120000,11,TATA,INDIGO CR4,0,1
6.25,51000,9,MARUTI,ERTIGA VXI,1,1
2,33000,11,HYUNDAI,EON D,1,1
3.1,71236,10,HYUNDAI,I10 SPORTZ,1,1
4.25,50000,10,NISSAN,SUNNY XL,1,1
8.85,21052,5,MARUTI,CIAZ 1.4,1,0
4.4,68000,9,VOLKSWAGEN,VENTO 1.6,1,1
4.3,40000,5,MARUTI,WAGON R,1,1
7.35,90000,7,MARUTI,VITARA BREZZA,0,1
19,47000,6,ISUZU,MUX 4X2,0,0
5.6,9687,6,HYUNDAI,GRAND I10,1,1
4,80000,10,MARUTI,SWIFT DZIRE,0,1
4.8,25000,7,MARUTI,CELERIO VXI,1,0
20.9025,44000,7,MERCEDES-BENZ,C-CLASS C,0,0
6.75,20000,4,TATA,NEXON 1.2,1,1
6.55,50000,7,MARUTI,SWIFT DZIRE,0,1
1.85,79017,16,MARUTI,ZEN ESTILO,1,1
5.5,100000,5,TATA,ZEST QUADRAJET,0,1
5,56527,11,VOLKSWAGEN,VENTO PETROL,1,1
5.5,10000,3,MARUTI,DZIRE VXI,1,1
7.15,56210,7,HONDA,CITY I,1,1
3.55,111054,9,CHEVROLET,ENJOY TCDI,0,1
2.2,80000,9,MAHINDRA,QUANTO C6,0,1
2.15,80000,14,MARUTI,ALTO LXI,1,1
10,17000,5,TOYOTA,YARIS V,1,1
3.25,57000,11,HONDA,JAZZ X,1,1
5.2,10000,4,NISSAN,MICRA ACTIVE,1,1
1.25,50000,15,MARUTI,ZEN ESTILO,1,1
7.65,30000,5,FORD,ECOSPORT 2015-2021,0,1
7.9,36000,5,VOLKSWAGEN,POLO 2015-2019,0,1
6.6,16000,4,HYUNDAI,I20 1.2,1,1
5,78000,17,MERCEDES-BENZ,E-CLASS 200,1,0
8.25,35000,6,MARUTI,SWIFT DZIRE,0,0
9,40000,6,RENAULT,DUSTER PETROL,1,0
4.5,28802,10,HONDA,AMAZE S,1,0
2.7,40685,13,HYUNDAI,I10 MAGNA,1,1
6.35,55937,8,HONDA,JAZZ 1.2,1,1
6.3,81131,11,SKODA,SUPERB ELEGANCE,0,1
4.5,87000,19,HONDA,CR-V 2.0L,1,0
4.45,40775,7,MARUTI,CELERIO VXI,1,1
13.9,45000,10,AUDI,A6 2.0,0,0
7.33,70000,5,TATA,NEXON 1.5,0,1
20.9025,25550,5,MERCEDES-BENZ,E-CLASS E,0,0
8,100000,6,HYUNDAI,CRETA 1.4,0,1
3.55,22300,8,CHEVROLET,SAIL HATCHBACK,1,1
6.4,50000,7,MARUTI,SWIFT LDI,0,1
10.75,9500,4,HYUNDAI,VENUE SX,0,1
15,70000,8,TOYOTA,INNOVA 2.5,0,1
4.95,74947,10,HYUNDAI,I20 MAGNA,1,1
3.99,5000,8,HYUNDAI,GRAND I10,1,1
5.5,5000,3,MARUTI,S-PRESSO VXI,1,1
5.5,45000,7,HYUNDAI,GRAND I10,1,1
7.49,64500,7,HYUNDAI,I20 ASTA,0,1
5,70000,8,MARUTI,SWIFT DZIRE,0,1
17,54226,6,TOYOTA,INNOVA CRYSTA,0,1
11,73000,8,HYUNDAI,SANTA FE,0,0
19.75,71059,9,MERCEDES-BENZ,GLA CLASS,0,0
7,10000,4,TATA,NEXON 1.2,1,0
20.9025,110000,11,JAGUAR,XF 3.0,0,0
0.95,50000,16,MARUTI,ZEN ESTILO,1,1
3.15,67532,9,MARUTI,WAGON R,0,1
6.25,95000,7,MAHINDRA,TUV 300,0,1
5.45,69000,12,CHEVROLET,CRUZE LTZ,0,0
11,86000,13,AUDI,A6 2.7,0,0
3.99,100000,10,VOLKSWAGEN,VENTO 1.5,0,1
6,90000,10,SKODA,LAURA AMBITION,0,1
6.11,1200,4,HYUNDAI,GRAND I10,1,1
7.29,15000,5,MARUTI,SWIFT ZXI,1,1
9.45,32200,6,HYUNDAI,VERNA 1.6,1,0
6.85,31000,7,VOLKSWAGEN,POLO 1.2,1,1
14.5,84000,9,BMW,X1 SDRIVE,0,0
5.25,90000,10,MARUTI,SWIFT ZDI,0,1
3,90000,13,HONDA,CITY 1.5,1,1
4,100000,7,MARUTI,CELERIO ZXI,1,0
6.5,78000,12,CHEVROLET,CRUZE LTZ,0,0
20.9025,9000,4,MERCEDES-BENZ,CLA URBAN,1,0
3.25,46584,10,FORD,FIGO PETROL,1,1
12.5,10000,4,RENAULT,CAPTUR 1.5,0,1
7.25,62000,7,MARUTI,CIAZ RS,0,1
3.85,51000,13,MARUTI,SX4 ZXI,1,1
4.25,81000,10,HYUNDAI,VERNA 1.6,1,0
9.45,33000,5,MARUTI,CIAZ 1.4,1,0
20.9025,37000,7,MERCEDES-BENZ,GLE CLASS,0,0
3.25,68000,13,MARUTI,RITZ LXI,1,1
7.85,18005,4,HONDA,AMAZE VX,1,0
2.2,15000,11,HYUNDAI,I10 SPORTZ,1,1
20.9025,48530,7,BMW,5 SERIES,0,0
2.15,73000,9,CHEVROLET,BEAT DIESEL,0,1
2.6,63000,14,HONDA,CITY 1.5,1,1
0.51,70000,25,MARUTI,800 STD,1,1
20.9025,56000,8,LAND,ROVER RANGE,0,0
2.4,32000,10,MARUTI,ALTO K10,1,1
5.8,54000,6,MARUTI,BALENO DELTA,1,1
3.85,53000,11,HYUNDAI,I20 1.4,0,1
2.95,68000,14,TOYOTA,COROLLA ALTIS,0,1
8,110000,6,MAHINDRA,SCORPIO 1.99,0,1
9.45,45000,6,MARUTI,VITARA BREZZA,0,1
1.3,80000,14,HYUNDAI,I10 MAGNA,1,1
2.95,27000,8,DATSUN,GO PLUS,1,1
20.9025,20000,6,TOYOTA,FORTUNER 2016-2021,0,0
20.9025,65000,5,TOYOTA,FORTUNER 2016-2021,0,0
4.75,65000,10,HYUNDAI,I20 MAGNA,0,1
3.65,97358,10,FORD,FIGO DIESEL,0,1
5.5,40000,10,MAHINDRA,SCORPIO EX,0,1
7.5,72000,6,NISSAN,TERRANO XL,0,1
0.8,60000,16,MARUTI,ALTO STD,1,1
1.6,50000,12,MARUTI,OMNI 8,1,1
4.35,57000,5,MARUTI,WAGON R,0,1
7.5,43318,6,MARUTI,BALENO ALPHA,1,0
3,6800,7,MARUTI,ALTO 800,1,1
11.25,32000,6,HYUNDAI,CRETA 1.6,1,0
2,32000,12,MARUTI,ALTO K10,1,1
15.9,63000,12,BMW,5 SERIES,0,0
